path	size_bytes	ext	kind	exec	sha256
app/src/main/java/com/vectras/vm/crashtracker/CrashHandler.java	2590	.java	text/source	no	fc308f2c35a5a4158322e49a209d46b97b98528cb6e8184f68ecb44ab0860002
app/src/main/java/com/vectras/vm/crashtracker/LastCrashActivity.java	1649	.java	text/source	no	b0dde85f4d3bfb34cd35dc1c3aa6a3be59680178a45253690a5703c0c9f61413
app/src/main/java/com/vectras/vm/localization/LanguageModule.kt	2912	.kt	text/source	no	eb3772b4602928d815f2ec2361cc203ec5a7b5be55f7dd718072ecc82f470584
app/src/main/java/com/vectras/vm/localization/LanguageModuleAdapter.kt	5492	.kt	text/source	no	772662354ed512b6d50cf3414b080b58ee9f3772d6f23cd8d2693cf7c1d774da
app/src/main/java/com/vectras/vm/localization/LanguageModulesFragment.kt	7092	.kt	text/source	no	791f68bc185a9df4d8b8cbd243a13f3693758b80a3fbd2c238b7b074d1325275
app/src/main/java/com/vectras/vm/localization/LocaleHelper.kt	2101	.kt	text/source	no	3278d4ef21224ca61936a69552051d49c44f487fb953abdb48487af80f165706
app/src/main/java/com/vectras/vm/localization/LocaleManager.kt	6832	.kt	text/source	no	260cd6dc0fcc5ca371ffa4c71364144cd50677b2de8580ef50fe2d58982b7393
app/src/main/java/com/vectras/vm/logger/LogItem.java	6983	.java	text/source	no	4b4cb862f25a16f58ad302c79ecfdcf33161c950fbcddc7e9b97b7d3ccc13567
app/src/main/java/com/vectras/vm/logger/VMStatus.java	739	.java	text/source	no	d48f8b2b5f17e62ca29e0428734f97a7af703f0daeebf512606f53e813d01484
app/src/main/java/com/vectras/vm/logger/VectrasStatus.java	10138	.java	text/source	no	56b9770c053d21c7fb00935596bcb9073c035eaa896e83208ed560917d7777c5
app/src/main/java/com/vectras/vm/main/MainActivity.java	34189	.java	text/source	no	2c6341d093585ae4849ec35042058b0d30023fcad0d915cfacb48a3577990bd3
app/src/main/java/com/vectras/vm/main/core/CallbackInterface.java	224	.java	text/source	no	2f8696183b0826dd534a7778b1fc4853ce3a6daf0c9397b0741001e25438c47f
app/src/main/java/com/vectras/vm/main/core/DisplaySystem.java	5243	.java	text/source	no	3e2cf539164862125deb7b8862dcaabda624a8460252bc134ed817b4280c36b0
app/src/main/java/com/vectras/vm/main/core/MainStartVM.java	16219	.java	text/source	no	e436113f1b643ab82e9389f699a96c4dfe0aa168022b6f22db5733ecb8f78d4b
app/src/main/java/com/vectras/vm/main/core/PendingCommand.java	2733	.java	text/source	no	fa250555bd8a16d80efc1059577b45d15b89e3c1f0ea4429470d98942bf88eb2
app/src/main/java/com/vectras/vm/main/core/RomOptionsDialog.java	2326	.java	text/source	no	338796408fc2bfed2fbabc85269c6f1c79e06c566e88f9dfce4597cb9002a84f
app/src/main/java/com/vectras/vm/main/core/SharedData.java	301	.java	text/source	no	aafe38295ea3ca30f434f32664ebfcb05abe32c52725a2d2bcac28831ada2e48
app/src/main/java/com/vectras/vm/main/monitor/SystemMonitorFragment.java	12246	.java	text/source	no	7088f2503ec44ced67b73b6af950101b8c42fc950334f5d017cfeb6d8e69dc53
app/src/main/java/com/vectras/vm/main/romstore/DataRoms.java	1100	.java	text/source	no	c298d2d47301b0e38537d73911862392959dfb7cf321de394e9c7ea739e982a0
app/src/main/java/com/vectras/vm/main/romstore/HomeRomStoreViewModel.java	544	.java	text/source	no	a2f3b764ed43cc01b784da1106adb8608fa67d366bc31cec063f43b01958a099
app/src/main/java/com/vectras/vm/main/romstore/RomStoreFragment.java	4865	.java	text/source	no	93516ef8e0d8ec88870d0383ce584311d9f10ed429590a2be6e3f8abd0edebc8
app/src/main/java/com/vectras/vm/main/romstore/RomStoreHomeAdapterSearch.java	4895	.java	text/source	no	0e835a18085d2c8684b465a14c267981b839e8fa9dd40a908f334939f9bf9330
app/src/main/java/com/vectras/vm/main/romstore/RomStoreHomeAdpater.java	4797	.java	text/source	no	139284ff5ac57a5fdf371252c2f11c858b6bee79d15ea9877c746a53ff244d6a
app/src/main/java/com/vectras/vm/main/softwarestore/SoftwareStoreFragment.java	5109	.java	text/source	no	2318c7f5b427a2339c39279847144de997839bfd758153efe8b09f84e26619e1
app/src/main/java/com/vectras/vm/main/softwarestore/SoftwareStoreHomeAdapter.java	4832	.java	text/source	no	7747afadc7b60666e7d02f7d7692de6b57088c8d874f3b6f945357bb5824386f
app/src/main/java/com/vectras/vm/main/softwarestore/SoftwareStoreHomeAdapterSearch.java	4929	.java	text/source	no	a50d150e3dcad800e743da82ec5e7c73f4aa3c5c53a7adff762626b28cc5139e
app/src/main/java/com/vectras/vm/main/softwarestore/SoftwareStoreViewModel.java	616	.java	text/source	no	7029753329993dc8d0941acc07f96b5bb09850da2ffa156be1433c9a0e40adbc
app/src/main/java/com/vectras/vm/main/vms/DataMainRoms.java	348	.java	text/source	no	98e6f7cd0516bebcecf791dc8361212092738abf58a90672b0f56daa6b1bc011
app/src/main/java/com/vectras/vm/main/vms/VmsDiffUtil.java	1214	.java	text/source	no	e1005ad5a86a1ab4e163539793e88a33ec214c90f3e060b86327a610090244e5
app/src/main/java/com/vectras/vm/main/vms/VmsFragment.java	8233	.java	text/source	no	6ec8ee8c0b0eba8d1c99005a02171e4d54b2a99b188ef32d860750dc4af8ec38
app/src/main/java/com/vectras/vm/main/vms/VmsHomeAdapter.java	4818	.java	text/source	no	0eec8b8f331475136399f5ff289de4289bc4d8a5190547203f3380ec1e0ecfd4
app/src/main/java/com/vectras/vm/model/GithubUser.java	324	.java	text/source	no	b8713a733b7974103d94d8d0f1d7e0b3435dec510521f2d3bdc189016b4bf9c5
app/src/main/java/com/vectras/vm/network/RequestNetwork.java	1372	.java	text/source	no	3568c311412d36767ef141c1587a273a6b1fad5f9bb71e1b4f949e42def5f8bb
app/src/main/java/com/vectras/vm/network/RequestNetworkController.java	8561	.java	text/source	no	ff5a723595f8e5c63a72cd950585d2186d3fa1d7a000a3be56192a9f01d593bc
app/src/main/java/com/vectras/vm/qemu/KvmProbe.java	1357	.java	text/source	no	f31ecc1c37fd66d54127d3cdbd4110c0fbb2cbfdc0012b4f60b551dcf48c76b1
app/src/main/java/com/vectras/vm/qemu/QemuArgsBuilder.java	4498	.java	text/source	no	1803d01922201ecb0b8a35c948626f3143cf8e522692e397b3293ccfbf413642
app/src/main/java/com/vectras/vm/qemu/VmLaunchLedger.java	3814	.java	text/source	no	a9c82748afca2f10ecc3bafbec927d2a4c31b7f118ffe8b5a9d8da1ed20f9f7f
app/src/main/java/com/vectras/vm/qemu/VmProfile.java	117	.java	text/source	no	4a5dfd27dfd909b1d548490a5b018989f29613f8622fcbea57fc2e30f7841a39
app/src/main/java/com/vectras/vm/rafaelia/HdCacheMvp.java	30645	.java	text/source	no	eb8e4a823eaa35ee63ce6df995e203dc953ca30463cc15b2fb2744492dc0cfe5
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaBenchManager.kt	5459	.kt	text/source	no	9b4c61e59f3ce0de6c2d5c964741c4820a6895f3459e83471ccb9a70bbe2ee9a
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaBenchReport.kt	903	.kt	text/source	no	02e585047d9ea4cc78fd0c6722c9262ade8415d385a62e358c7ffaf235183ed7
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaConfig.kt	2871	.kt	text/source	no	e8e9190cf299151b3b8c6026e62993eea25b2e4d5ac8b8044c95cd5264e4116c
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaEventRecorder.kt	3372	.kt	text/source	no	ce5e1793a32e2b0e52bb2cc5164d27adf52d25a3b5222a38552b612a028d7eca
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaKernelV22.java	4323	.java	text/source	no	65aee3eb939bf0257a24d977d85e8e4b65db3973cc18043e1ca6038f41f556cb
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaLogActivity.kt	4868	.kt	text/source	no	05feec3511409bb6a8d40004dbcbc357ec8723183a3f50948b840ebfe51b7b2d
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaMode.kt	897	.kt	text/source	no	e105664889fa164aa22f7e8d822e78f0a88f1bb4b0bd39551a8c4a394ee8d884
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaMvp.java	14607	.java	text/source	no	ee6c640992b52cec0533511ab9e7dd69b57c0b0b1d6bec2b0877ee146fb7cfd9
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaQemuProfile.java	2546	.java	text/source	no	c960b59ca34301e8561935abb7fa7ce852ee49f19081d7104a39ad5f64125b4e
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaQemuTuning.java	1767	.java	text/source	no	fec913b9d56aaa627e86a08315f80943a9955493e8efeddbbcd87e81391393bc
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaReportStorage.kt	644	.kt	text/source	no	307277603d874a55980793105a0bea1c8962e51c8f6602a6a0ef7d0eea679dd7
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaSalmoCore.java	1599	.java	text/source	no	262fcbfe35466a09b7fdf3dfde313a6b806afdb1a584d1ba54364853f1c78199
app/src/main/java/com/vectras/vm/rafaelia/RafaeliaSettings.kt	4145	.kt	text/source	no	c5940f5e1147af19692633a3d0c97a58d4c298910f09b3b19d0becd33c731a92
app/src/main/java/com/vectras/vm/settings/ExternalVNCSettingsActivity.java	4758	.java	text/source	no	ead63a3f5730a55bcf9a920aa0fefe27588ba154480edd9f726c3ecdcc69b893
app/src/main/java/com/vectras/vm/settings/ImportExportSettingsActivity.java	2047	.java	text/source	no	61a4fb74dc41ce9eee24bb1e98bab72e772c27ea3827bea4c129ea644fffdb24
app/src/main/java/com/vectras/vm/settings/LanguageModulesActivity.kt	6638	.kt	text/source	no	a5c0d05c4239777cb6f3274ff6f567041f6975c3970a094103db752fbf23c7ef
app/src/main/java/com/vectras/vm/settings/ThemeActivity.java	4093	.java	text/source	no	4c49d6f958228638461df407e4fbc481f42752f8626a418f5c9e2a353da1e5ac
app/src/main/java/com/vectras/vm/settings/UpdaterActivity.java	7354	.java	text/source	no	44252ec4e94b67621735a1691a5c9534116d7e05bb7627198a4aed81d75faf8f
app/src/main/java/com/vectras/vm/settings/VNCSettingsActivity.java	2815	.java	text/source	no	fb8ac677f5da44fc2ae73342d00018bc771b3d7ce34846f486d4035e8c1fb1b1
app/src/main/java/com/vectras/vm/settings/X11DisplaySettingsActivity.java	3471	.java	text/source	no	a1ac63d062ea54bedac37d6f96d40b2eb874cdb0e2a0254332e7897c46f0777c
app/src/main/java/com/vectras/vm/setupwizard/SetupFeatureCore.java	6892	.java	text/source	no	a9eb1e216a60b6f937157a23d7583207ae91b77c4dc3917282d781278776d0da
app/src/main/java/com/vectras/vm/setupwizard/SetupWizard2Activity.java	33986	.java	text/source	no	97c312a09f4a01cc79dfdcd5ccd28c627442a0495d49a0b409ac9c69a0ea9155
app/src/main/java/com/vectras/vm/tools/ProfessionalToolsActivity.java	44503	.java	text/source	no	a6f3650b53a427aea2c924fd6d67382a058fd31c2a2574770db92d02f08e8d47
app/src/main/java/com/vectras/vm/utils/AppUpdater.java	2619	.java	text/source	no	d5cce8b76d0898b6912f2da8bfbcb40437123dc5cef2e7df2fe3c6fc7d417298
app/src/main/java/com/vectras/vm/utils/ClipboardUltils.java	704	.java	text/source	no	64397a2332a3ef0195214b44539145d6a69c5e0eb6a274ec66fd9d47234aa243
app/src/main/java/com/vectras/vm/utils/CommandUtils.java	1857	.java	text/source	no	7af03ac009f8ccc7bce4a615168554aed43ec6bfea66a967097993ea51a0c7ea
app/src/main/java/com/vectras/vm/utils/DeviceUtils.java	3591	.java	text/source	no	906d145860508296396e10692111480ea5d9bcb23b0988b5f0c2acfd3656b6e5
app/src/main/java/com/vectras/vm/utils/DialogUtils.java	15756	.java	text/source	no	ac272a723a42161c7b8cf24ca3e122e1b05c87b6c663c728333123ff7c523e7f
app/src/main/java/com/vectras/vm/utils/FileUtils.java	28911	.java	text/source	no	90506fece4a8b702626a8a07e22e010c6eb0f3efc0816e98b56a35f5f0d729e3
app/src/main/java/com/vectras/vm/utils/ImageUtils.java	1810	.java	text/source	no	c6b974c70ca11ef6aeb516a6282f3843af065cdac6a6e710c597ee060dcafbd6
app/src/main/java/com/vectras/vm/utils/JSONUtils.java	778	.java	text/source	no	4d10e42f6d22f3f1a82929986734516a932ae08ae999b8fbd0841fb1685ff5d0
app/src/main/java/com/vectras/vm/utils/LibraryChecker.java	6085	.java	text/source	no	805e10c7cca9e072319e3d526f20068d561c243ec7b842841e06a216fe65a785
app/src/main/java/com/vectras/vm/utils/ListUtils.java	21134	.java	text/source	no	425e891315861cd7b0e58eac27de159c333ae9c02a20c8fb6f230eec9ab97e66
app/src/main/java/com/vectras/vm/utils/NetworkUtils.java	2564	.java	text/source	no	1426c9204272d3f26a9bab027fec5b7f400857deb99301b10a11eae997bf9ed1
app/src/main/java/com/vectras/vm/utils/NotificationUtils.java	7364	.java	text/source	no	63e220eb9ee27e06529c79422949f7638b1fa2072df145e0bd303e7495551ba8
app/src/main/java/com/vectras/vm/utils/NumberUtils.java	230	.java	text/source	no	419235c0d663c969621d7eee3d01873711192d63463b262b3ba3ead513ee60a7
app/src/main/java/com/vectras/vm/utils/PackageUtils.java	1640	.java	text/source	no	f66753fa5edbbb57ecaf37997ccafa253a875c834b90f3b67c790fc9f5a175de
app/src/main/java/com/vectras/vm/utils/PermissionUtils.java	4172	.java	text/source	no	5a87250594fd0c77f2d04847e67898c864b3baf169cc9cdb88aa807cc6d46ee3
app/src/main/java/com/vectras/vm/utils/ServiceUtils.java	649	.java	text/source	no	6afad5d760c35ef0bbde43a4bb0ea4deb02db0104b05d5325d8abdfa709a4eea
app/src/main/java/com/vectras/vm/utils/SimpleAnimations.java	1212	.java	text/source	no	17529af7c15b2442e5bbde6175ec123122c99b995cac1ec7f6ea84c925efc5d4
app/src/main/java/com/vectras/vm/utils/SimulateKeyEvent.java	2536	.java	text/source	no	346a34f01f05e878d093fb7ec6d59f0b9e25873d24e988e5f0e7700500d5d1b7
app/src/main/java/com/vectras/vm/utils/TarUtils.java	5627	.java	text/source	no	69755ccb16df07a9fecbc9a6b1fa56d67be4b25574924e8f887240088440e112
app/src/main/java/com/vectras/vm/utils/TextUtils.java	2001	.java	text/source	no	e87c07540d53392f3d6c87267e79ec1fdcaf0e38bd8c6a19c72d505c3781646b
app/src/main/java/com/vectras/vm/utils/UIUtils.java	23167	.java	text/source	no	42a88dbf55330f641c0c60ec571f2163bbc39ecaaf8fff2aa9d067bff455a8e2
app/src/main/java/com/vectras/vm/utils/ZipUtils.java	13854	.java	text/source	no	185877e3c57e1dc3a82a709c92e3947ead44b82069f58e8827c25836c3cdd11b
app/src/main/java/com/vectras/vm/vectra/VectraCore.kt	31906	.kt	text/source	no	3fcb282b42bdd1e19390e2e544106fcbea0d1ad7abd2838379bc76cf08e02f69
app/src/main/java/com/vectras/vm/vectra/VectraDeterministicContainer.kt	8300	.kt	text/source	no	bbdd4f4bfb3f8868a459e60d5d599627116d7fd125a2afafab38c26c4826ee31
app/src/main/java/com/vectras/vm/view/GithubUserView.java	5507	.java	text/source	no	ec81dd132288ff4d0a1ebff3239b0f195a0a925de98ded741e583d9737d7dbd6
app/src/main/java/com/vectras/vm/widgets/JoystickView.java	27314	.java	text/source	no	3b433444e1ea067ced9fb7a77997a304fddb4c6cf5219a54e12b8f0eed584006
app/src/main/java/com/vectras/vm/widgets/RadioGroupPlus.java	12035	.java	text/source	no	a3543791db4918d6798277a3f45d3c300260b34dbadd7d59da2335e9e10986ac
app/src/main/java/com/vectras/vm/x11/CmdEntryPoint.java	10502	.java	text/source	no	f9b2af705a0be26f20c219924647221f09eae5c4eb907e7c9f39d628f17c9260
app/src/main/java/com/vectras/vm/x11/LoriePreferences.java	32517	.java	text/source	no	873b3f300c85e755dce20a251fc381079ef8f439e8c77aa8f57704bc9e08f965
app/src/main/java/com/vectras/vm/x11/LorieView.java	10967	.java	text/source	no	4c2e14e77ad2ed04ccbe61696037a774c461418ad1d2922a8ae52b40bfe23fb5
app/src/main/java/com/vectras/vm/x11/X11Activity.java	68088	.java	text/source	no	14c8e0f4710f0795570f203594916c7afb4ac701bdacd03c12b30abbb89d41c3
app/src/main/java/com/vectras/vm/x11/input/InputEventSender.java	9671	.java	text/source	no	6984d5a1a2f66bb06a857273674414d321ee7d985ea96c99cd6792efff4d765c
app/src/main/java/com/vectras/vm/x11/input/InputStrategyInterface.java	10628	.java	text/source	no	1eb8515087f23514847198f514fb247d15aef603b3b8bc26eb7753a5796f532f
app/src/main/java/com/vectras/vm/x11/input/InputStub.java	1717	.java	text/source	no	a6793f6378e08e4a489a6aff557b55e2724a8deea09a73e4a48495e749fa5728
app/src/main/java/com/vectras/vm/x11/input/RenderData.java	1658	.java	text/source	no	4159fccd496be7276a87e9ec7fd7c099067952045c0eaf6aff45103ecc6db322
app/src/main/java/com/vectras/vm/x11/input/SwipeDetector.java	5160	.java	text/source	no	d451488c4cd73234be51aac75babf2401b1e0328d1f3ce6bfe301f0b78186071
app/src/main/java/com/vectras/vm/x11/input/TapGestureDetector.java	7799	.java	text/source	no	69ba46c96a1f3cdd7531aac437aee1781ce232e5612eeaa121b791466621ddbb
app/src/main/java/com/vectras/vm/x11/input/TouchInputHandler.java	33648	.java	text/source	no	912d71aa308e4f7d6a4e3b3bf30fc5e2bb78df064e49b36cc4626ebc4efa8d37
app/src/main/java/com/vectras/vm/x11/utils/FullscreenWorkaround.java	2695	.java	text/source	no	0075c5e569020f0a864a4dbf360ad31a1a352cb792bacb1ba3303b09afe01f48
app/src/main/java/com/vectras/vm/x11/utils/KeyInterceptor.java	1988	.java	text/source	no	d33de6a577c920cebcadcf3bd00e7266991be59b7805eec62d59b2a4888967c9
app/src/main/java/com/vectras/vm/x11/utils/SamsungDexUtils.java	2173	.java	text/source	no	a48551cc0c6ebf20cdd9d6a319ed6d902041d62d5df405f29cbd174a326ecb96
app/src/main/java/com/vectras/vm/x11/utils/TermuxX11ExtraKeys.java	10658	.java	text/source	no	a2b2f1fbe260c055dda1d6cd59a5d42c9b222d3ee9e3d493c759d45039a64f94
app/src/main/java/com/vectras/vm/x11/utils/X11ToolbarViewPager.java	5618	.java	text/source	no	eb0694a8e408e167de122b0b7f0089cfd508ed3d18f7c6ab5167b5713fd997cb
app/src/main/java/com/vectras/vterm/Terminal.java	27327	.java	text/source	no	3d8c392b41b9b96bb47c35fec7256dd86eb5f4fd162e0d40b145492bed82a6ea
app/src/main/java/com/vectras/vterm/TerminalBottomSheetDialog.java	14369	.java	text/source	no	7bcec8a0a18bff4626be2b9d91ec3a65bb21b409cfa95b722a7e85f7e96bd173
app/src/main/java/com/vectras/vterm/view/ZoomableTextView.java	2621	.java	text/source	no	a894aeb192da4c7fd0b007501c4150a6e3fd5417894765ddb537339abaa2cea7
app/src/main/jniLibs/arm64-v8a/libXlorie.so	3394328	.so	binary/artifact-binary	no	70aed270f25d08510f068dd00260911e7076d6884230c5f2d4baca758430922c
app/src/main/jniLibs/armeabi-v7a/libXlorie.so	2350932	.so	binary/artifact-binary	no	91fd5f2ec45712e4c317598381dee21c236dbc92d6f1657597d587ce1a137954
app/src/main/jniLibs/x86/libXlorie.so	3643988	.so	binary/artifact-binary	no	bc2bf69dfda4aa606344a66c32c6e97dee88de956de6f754c57415048b45a6a0
app/src/main/jniLibs/x86_64/libXlorie.so	3413616	.so	binary/artifact-binary	no	c2a051f3e1ba7d0d4b982ee6fbef98e4c476756a208cabec47de31a73d0381ac
app/src/main/play_store_512.png	17558	.png	binary/image	no	8d64bdea9511dea3b7f3307930c6d78a87e715458034e04bcd1e9defb9b6e43f
app/src/main/play_store_feature_graphic.png	38855	.png	binary/image	no	2d00bebd2cf6d18e3bace3c4ce371915a406365b9489f4baec99073e83cf6545
app/src/main/res/animator/dialog_in.xml	348	.xml	text/source	no	e7fb657d7e7afc61a6aa66d05e42113723ff9882611e452f3c340b60e3f34d95
app/src/main/res/animator/dialog_out.xml	348	.xml	text/source	no	dac7c41c34ec735497db3c326693b30333b62770b82037395e34137376b58616
app/src/main/res/drawable/access_point_network_off.xml	1264	.xml	text/source	no	a2099914fa116131a1036bf0b2f03fe4ed8098beb68e69f7195e662d7717b087
app/src/main/res/drawable/account_circle_24px.xml	1522	.xml	text/source	no	097d5393e8c8087077e7df1c9ef59f2aaa677f4d1f4e3ead60a3d3bd040b3b5f
app/src/main/res/drawable/activity_setup_wizard2.xml	2924	.xml	text/source	no	8daf980fc4b04a0a8ecdb2420f0082cd67b6aa273278f2fa5e9278d54d68c852
app/src/main/res/drawable/add_24px.xml	426	.xml	text/source	no	784176dc9c204f9d2724d41e1b6fc10020780424364d246de2237875467c6980
app/src/main/res/drawable/album_24px.xml	1176	.xml	text/source	no	db12f88c1647bbbca5ffa1f390359940b3559515b779453cb02061f6d96d807b
app/src/main/res/drawable/android_wifi_3_bar_100px.xml	801	.xml	text/source	no	02ba7b7f27070519e9f700a43ed0b419b6d8042def532822e1f455e0eeacc386
app/src/main/res/drawable/android_wifi_3_bar_alert_100px.xml	1019	.xml	text/source	no	cdeb2d14a19384fca04ce929176ea5b935c82f197281c55e8352555d16d7f01b
app/src/main/res/drawable/apps_24px.xml	1698	.xml	text/source	no	6d16e921a41841590351fef37fb40fcba3b92a8846699ec6ab52d23e74e33fb3
app/src/main/res/drawable/arrow_back_24px.xml	434	.xml	text/source	no	cd1f5a1109c07c79ac3e52a9a1ae8ab14be7a3bff7f7bc3559f7088d60eca3aa
app/src/main/res/drawable/arrow_back_rounded_24px.xml	686	.xml	text/source	no	a3cd13e28be4b56563264c15735305e2a30d1a3c0e5424ecd15e198938df213e
app/src/main/res/drawable/arrow_cool_down_24px.xml	482	.xml	text/source	no	e4ea17550fe56151a48515eb2082d591ab176f1e5844c2724eacb248a527768a
app/src/main/res/drawable/arrow_downward_24px.xml	402	.xml	text/source	no	eac1ec84bb5251dfd1dec10a3db387363594eb20247bacaddf1c033ff954094d
app/src/main/res/drawable/arrow_forward_24px.xml	434	.xml	text/source	no	87cf6515fca04d185ff609378a3f91ad818e2602bca09cc243277a0e9f015927
app/src/main/res/drawable/arrow_upward_24px.xml	402	.xml	text/source	no	b398faf24ea12a63b2c4f708d8be24c8ae3714d277ea82da8f405cd066873d0a
app/src/main/res/drawable/arrow_warm_up_24px.xml	483	.xml	text/source	no	b56338bc33c24903c4262242654e525eafcff6fd89c09f58590e09c9e781ccf4
app/src/main/res/drawable/backgroud_round_dialog.xml	319	.xml	text/source	no	427df31a922429a920136019499199b36b8adef5a6f814c333ccdb4bc1098b75
app/src/main/res/drawable/backgroud_round_edittext_50.xml	290	.xml	text/source	no	a509a1332ec9b83974c022060552e8ff0dbe8ff9d243e632d55aeb45b8924031
app/src/main/res/drawable/backgroud_round_only_left_25_black_50_style.xml	290	.xml	text/source	no	0829e5a0704440c185fe1835e38345a93ae495b10db2271e6da58334d7ee5557
app/src/main/res/drawable/background1.xml	526	.xml	text/source	no	2c17ca2810df33e0f5b749b657f7cc012355e3e2e15d93dbe0733b97e8bdb0ed
app/src/main/res/drawable/backspace_24px.xml	992	.xml	text/source	no	4deb01c9b62bf07e89a00f83c1c1d964453660dee93aae70a4b55315d271fff9
app/src/main/res/drawable/broken_image_24px.xml	1013	.xml	text/source	no	e2d4f8b52bd4c88df7b92e0b0db9ead3aa5685de5328b3f436324fbde1b5d28a
app/src/main/res/drawable/build_24px.xml	1142	.xml	text/source	no	5add33f9b0f8ad8422bee38d0417f1fbed0bb35722968069fe1dcb1bdd6e7ec4
app/src/main/res/drawable/cast_24px.xml	1140	.xml	text/source	no	f430a38908ada1f4131512ee4a5d201d72c1b0274dadb184a82daba3702b837a
app/src/main/res/drawable/cast_warning_24px.xml	1502	.xml	text/source	no	7e34c4c6769df8e889b819aa304d293fa69ee3006722324a7a24b7f37b2d61fe
app/src/main/res/drawable/check_24px.xml	378	.xml	text/source	no	b38c518aa15e88cb9f2eda91aa5617427530ae9359a1b2c8ab96f7d16bffabe7
app/src/main/res/drawable/cleaning_services_24px.xml	1125	.xml	text/source	no	30e94db059b968b1af1845be56b6d3da71f5375de48c70c9a21c8d10a966213d
app/src/main/res/drawable/close_24px.xml	426	.xml	text/source	no	31644025d94b5a5637d75660ebdcb93c398f2620bfc12f7a7a9362965e271288
app/src/main/res/drawable/close_fullscreen_24px.xml	917	.xml	text/source	no	f83bc7f65558ca04c76c424a7640b3ab1ca9c50e88b3bacc416a65fc4ee3e10e
app/src/main/res/drawable/cloud_off_96px.xml	1247	.xml	text/source	no	ce73debbce03f431d53511dcedcc0af2bd0703cb6734270712eea6d0b89cef20
app/src/main/res/drawable/computer.xml	888	.xml	text/source	no	fd3435d05ab8113a15384113958013afd9f1185127b11f82da0ade21b662b148
app/src/main/res/drawable/computer_180px.xml	872	.xml	text/source	no	4fb13422361caf4aafdfc60a2fb4eeb47ba48fe52d785eac06cbde9a631d5d73
app/src/main/res/drawable/content_copy_24px.xml	989	.xml	text/source	no	a66a59d697ff8599bcbe4c7c81756c01b4fee77301e58627bebe19672907075c
app/src/main/res/drawable/content_cut_24px.xml	1221	.xml	text/source	no	25b62cf9f5d6bb6f83342e63b79e7512563733590e4749c30f027e3e6e9afc5f
app/src/main/res/drawable/content_paste_24px.xml	931	.xml	text/source	no	b6fee443deb29c8b9fe4d8fe16393aa346900f749bb669f10bd576775b771049
app/src/main/res/drawable/controls_button.xml	1781	.xml	text/source	no	387ceb4178991ebd01f45af63b746ca6f8468b58fbfb2225e24dcad07bb2f176
app/src/main/res/drawable/controls_button1.xml	1774	.xml	text/source	no	2de90082d351e2c267b47504f77c408ce94e0cfa51800afcf01b5e3f55aab878
app/src/main/res/drawable/controls_button2.xml	654	.xml	text/source	no	261cc297c0dd45e4839e6538e84269c45fefea1ec44533585731efe4f72c267e
app/src/main/res/drawable/cursor.xml	396	.xml	text/source	no	e6f1ce67f6e4822fae27d96be1b29d660aae9f5d5c236c5a0a000f32e8ad655d
app/src/main/res/drawable/delete_24px.xml	800	.xml	text/source	no	ca8069b73890e4d4817cf495e9f3b7a89020139aff9361369e8f54b33346cd06
app/src/main/res/drawable/delete_forever_24px.xml	813	.xml	text/source	no	95e7c56bfafd91be654c5789197877b85fad9bd86a75567ad8eba0835dcdfb91
app/src/main/res/drawable/deployed_code_24px.xml	1033	.xml	text/source	no	e1ee95d1dbca9fef08d81c722121e03728cdba3edd504a0e69fa2fffdb7a3b20
app/src/main/res/drawable/desktop_24px.xml	896	.xml	text/source	no	795eca7bdfd33d283ed9bc8213efa32ae45ca22d862756f42b056eba15e30e0b
app/src/main/res/drawable/desktop_windows_24px.xml	906	.xml	text/source	no	a3eb9ea6b0661fc11abec847b0f939c0dc05b70b342cf8b5c71a01e856e3f336
app/src/main/res/drawable/devices_other_24px.xml	1837	.xml	text/source	no	3df02b08bbb8649ca9c3bdf3aca4e6d628890e10e8dfed2e1ad22c6f31f7f43f
app/src/main/res/drawable/dialog_shape_bottom_button.xml	522	.xml	text/source	no	a28cbdceccd82ea7ce5e5df1b38fcfa6140b106ea7ab5ae5d0b00dc7e16842f8
app/src/main/res/drawable/dialog_shape_click_effect_button.xml	362	.xml	text/source	no	6aab4884d7c17c0596724463a818ca57143708bfefb54150d4f3c6b4a5771fce
app/src/main/res/drawable/dialog_shape_middle_button.xml	357	.xml	text/source	no	4162c4515e810a8cbe339a45f1e765dbee0bfb390ba8c90c2d379b8578086cf1
app/src/main/res/drawable/dialog_shape_single_button.xml	358	.xml	text/source	no	d2f7bc37e74419a5cd059e06d207a56d9d0ac5122b66885a9eeafe0ed47b59db
app/src/main/res/drawable/dialog_shape_top_button.xml	522	.xml	text/source	no	afd38a2e8c1ecccf224866d053754bf595b197485c6023f3df16940b2e470967
